id,scientific_name,presence_start,presence_end,presence_score,start,end,floor_to_peak,loudness
622458,Passer domesticus,18.0,24.0,0.021705491598262336,18.0,24.0,0.08505162994848639,-29.62212287867531
727534,Leiothlypis celata,0.0,6.0,0.22414709489012868,1.486077097505669,7.486077097505669,0.027542508215586955,-16.113145609404395
219942,Spinus psaltria,24.0,30.0,0.3822462376380382,24.33451247165533,30.33451247165533,0.08121226460076152,-36.60851142345765
315611,Leiothlypis celata,3.0,9.0,-0.009772653810593277,2.786394557823129,8.78639455782313,0.5683949420915367,-23.613811696633274
465813,Spinus psaltria,22.0,28.0,0.4374712681354478,22.0,28.0,0.20079899482695474,-43.475376940221906
355976,Passer domesticus,32.0,38.0,0.49823561085518014,32.3221768707483,38.3221768707483,0.20806342645743608,-44.60867188534707
169789,Setophaga townsendi,6.0,12.0,0.3834401563156482,5.6656689342403626,11.665668934240362,0.28826105463635854,-33.27974114657531
535229,Setophaga coronata,4.0,10.0,0.4193880197613738,4.0,10.0,0.2654069350562467,-53.29032447060368
166486,Passer domesticus,18.0,24.0,0.35964311958225653,18.0,24.0,0.3197161448588884,-32.09828416099291
615814,Sayornis nigricans,16.0,22.0,0.5842009576600651,17.345306122448978,23.345306122448978,0.19841716832091322,-40.16361451642963
296040,Setophaga townsendi,36.0,42.0,0.294275852829911,38.59156462585034,44.59156462585034,0.6214451259502163,-38.14487832927581
253334,Leiothlypis celata,26.0,32.0,0.6028092018393583,27.817505668934242,33.817505668934245,0.08269038049564714,-20.21104719052194
482520,Melozone crissalis,30.0,36.0,0.6033165815264678,30.093061224489794,36.093061224489794,0.016066565169409096,-22.258944167682618
501629,Setophaga townsendi,9.0,15.0,0.004133257906624051,10.054240362811791,16.05424036281179,0.21664802390061855,-49.147860901174155
356506,Spinus psaltria,2.0,8.0,0.26822413651402605,1.9272562358276644,7.927256235827665,0.18321674307904792,-40.65693393856011
479796,Leiothlypis celata,10.0,16.0,0.5851628974426624,10.0,16.0,0.11256447930998176,-36.395533187540046
191963,Sayornis nigricans,8.0,14.0,0.5878488185793853,8.475283446712018,14.475283446712018,0.08059207149776959,-27.21110881126508
303275,Passer domesticus,186.0,192.0,0.09384029878433359,186.0,192.0,0.10854911366684913,-32.83300273473301
373792,Poecile rufescens,2.0,8.0,0.6045071551966112,2.043356009070295,8.043356009070294,0.06145668183689824,-20.26245635622438
468116,Junco hyemalis,15.0,21.0,-0.009237776488758797,14.930430839002268,20.93043083900227,0.46375666998811516,-45.65287119472854
348937,Spinus psaltria,7.0,13.0,-0.001524043540188739,7.0,13.0,0.6343511020773964,-33.54433761734529
314084,Setophaga coronata,12.0,18.0,0.502293063457622,11.400997732426303,17.400997732426305,0.1833044801267178,-27.215336755532043
362106,Junco hyemalis,14.0,20.0,0.07856945745473683,13.769433106575963,19.769433106575963,0.5734273245403924,-44.469807660520445
486795,Melozone crissalis,28.0,34.0,0.19325129778752492,28.0,34.0,0.7770055400383797,-51.85158871869214
907164,Leiothlypis celata,15.0,21.0,-0.02122616631433714,14.373151927437641,20.37315192743764,0.19442184340759028,-30.46844560378133
196771,Spinus psaltria,12.0,18.0,0.14969582886023575,12.0,18.0,0.4204709140215493,-30.129674954418423
134887,Setophaga townsendi,2.0,8.0,0.37584674081137015,3.6687528344671203,9.66875283446712,0.05236228663640822,-24.17953209896419
175617,Passer domesticus,11.0,17.0,0.001602513618160819,11.0,17.0,0.5135329933610732,-35.18646557769826
317770,Passer domesticus,0.0,6.0,0.26105939362977826,0.046439909297052155,6.046439909297052,0.1602460442077449,-31.16006965758839
544167,Passer domesticus,10.0,16.0,0.09205992779759473,9.891700680272109,15.891700680272109,0.3002956595515215,-49.86012389620586
355557,Setophaga coronata,0.0,6.0,0.24333697332199225,0.046439909297052155,6.046439909297052,0.2441948462857771,-32.375355355127994
929919,Junco hyemalis,8.0,14.0,0.33449023502857184,8.126984126984127,14.126984126984127,0.09750033098487725,-36.38336831015498
982422,Passer domesticus,7.0,13.0,0.0,7.0,13.0,0.10759413731813948,-51.92609166548534
322720,Passer domesticus,1.0,7.0,-0.06463868424383012,1.3931972789115645,7.393197278911565,0.31633469742453163,-49.84517643180541
716882,Setophaga townsendi,18.0,24.0,0.5018093854535458,18.0,24.0,0.07759887570760357,-30.16292919878331
377735,Junco hyemalis,15.0,21.0,-0.08280888263699274,15.0,21.0,0.41031767192370855,-34.93069245880811
277721,Spinus psaltria,38.0,44.0,0.5925314509591391,38.10394557823129,44.10394557823129,0.13286481969107602,-19.518886000904097
302553,Leiothlypis celata,34.0,40.0,0.23096396410188005,34.0172335600907,40.0172335600907,0.3806504284475728,-53.2029701784019
785191,Passer domesticus,14.0,20.0,0.3389110454293184,14.02485260770975,20.02485260770975,0.405132152575708,-47.34353267913759
324033,Spinus psaltria,96.0,102.0,0.5966394585232401,95.15537414965986,101.15537414965986,0.25389005766542877,-19.344781617158542
327512,Spinus psaltria,2.0,8.0,0.24444274136493369,2.0,8.0,0.31443209851754306,-35.551377295467475
282810,Passer domesticus,24.0,30.0,0.2201497164923091,24.0,30.0,0.27319727045306175,-33.062666167921456
720921,Junco hyemalis,0.0,6.0,0.3935106773535872,0.046439909297052155,6.046439909297052,0.020869203748791542,-25.12792019787719
710174,Melozone crissalis,62.0,68.0,0.5813983129554016,63.46013605442177,69.46013605442177,0.22484934196234177,-29.46237232999361
701079,Setophaga townsendi,5.0,11.0,0.0,5.0,11.0,0.7147700229644396,-38.12183800731021
691318,Junco hyemalis,36.0,42.0,0.43022176276805785,36.17668934240363,42.17668934240363,0.06010882176843466,-24.137836196709213
776583,Zonotrichia leucophrys,102.0,108.0,0.6003441949223361,102.35356009070294,108.35356009070294,0.01496292386421557,-24.80784531088538
559241,Sayornis nigricans,6.0,12.0,0.6044319590856861,6.548027210884354,12.548027210884353,0.0181111908670682,-17.272523110356612
601092,Junco hyemalis,2.0,8.0,0.14683185257883957,1.253877551020408,7.253877551020408,0.9100195029153603,-25.001911230301307
666009,Melozone crissalis,4.0,10.0,0.3430371147602103,3.9938321995464854,9.993832199546485,0.07650618848629544,-27.190172984416343
871636,Setophaga coronata,12.0,18.0,0.37416424030481377,13.235374149659863,19.23537414965986,0.647920346444883,-46.71415424389046
309639,Junco hyemalis,29.0,35.0,0.05565850015426444,29.0,35.0,0.16746127284757323,-43.74825582623062
319370,Junco hyemalis,0.0,6.0,0.006959317988434502,0.046439909297052155,6.046439909297052,0.036041373109761896,-36.97030509608593
647206,Setophaga townsendi,0.0,6.0,0.5696604205945203,1.486077097505669,7.486077097505669,0.005764616057014689,-18.137598351146753
125800,Melozone crissalis,20.0,26.0,0.5991730634556259,20.0,26.0,0.03308060880598851,-30.24938545225273
449522,Sayornis nigricans,66.0,72.0,0.604617063389268,65.64281179138322,71.64281179138322,0.004331851515634458,-17.10024154377873
122174,Setophaga coronata,4.0,10.0,0.035132218585457904,4.0,10.0,0.42122036077774,-37.159195089558274
674960,Sayornis nigricans,12.0,18.0,0.60216056191644,12.0,18.0,0.029132818294126832,-21.749316860899498
256936,Passer domesticus,40.0,46.0,0.15666209689752997,40.0,46.0,0.059513307274992745,-33.67620561545383
790358,Junco hyemalis,48.0,54.0,0.19660608990247858,48.0,54.0,0.46921874295595795,-40.87809370053364
413994,Melozone crissalis,8.0,14.0,0.5970533032749974,7.894784580498866,13.894784580498866,0.08464665640442344,-23.560856748735592
356739,Passer domesticus,34.0,40.0,0.5062555385710195,34.0,40.0,0.41168132585215256,-21.023749906252974
544166,Passer domesticus,16.0,22.0,0.23260821124841996,15.975328798185942,21.97532879818594,0.3556678767935473,-51.555840534168595
840945,Sayornis nigricans,29.0,35.0,0.005100491759908754,28.444444444444443,34.44444444444444,0.5114564753324353,-21.583644545450344
647164,Leiothlypis celata,18.0,24.0,0.2504101817517779,18.0,24.0,0.09326246092713332,-39.89421049754411
907165,Leiothlypis celata,7.0,13.0,0.0010225324739896982,7.0,13.0,0.5302516643535214,-34.136216814605504
225516,Leiothlypis celata,36.0,42.0,0.5723061977430831,36.0,42.0,0.04130594240518161,-24.750760457093016
898679,Leiothlypis celata,14.0,20.0,0.4342884654395802,14.0,20.0,0.11305368720406506,-20.449725568020778
